"PlayerName" "P" "Age" "Salary" "GP" "G" "GA" "PlusMin" "NHL" "TotVal" "TotPMVal" "TotValh" "TotPMValh" "ByMatchVal" "ByMatchPMVal" "ByMatchValh" "ByMatchPMValh" "ByMatchPlusMin" "ByMatchNHL"
"367" "Jeff Halpern" "C" 31 2 81 20 22 0 42 0.17 -6.57 -2.29 -24.58 0 -0.08 -0.03 -0.3 0 0.52
"368" "Jason Blake" "LW" 34 5 82 15 37 -4 52 0.62 -0.63 -79.21 -91.16 0.01 -0.01 -0.97 -1.11 -0.05 0.63
"369" "Brian Rafalski" "D" 34 6 73 13 42 27 55 -1.58 2.64 -6.26 10.22 -0.02 0.04 -0.09 0.14 0.37 0.75
"370" "Daniel Sedin" "LW" 27 3.58 82 29 45 6 74 0.26 8.94 0.75 28.49 0 0.11 0.01 0.35 0.07 0.9
"371" "Henrik Sedin" "C" 27 3.58 82 15 61 6 76 0.03 -0.07 0.12 -0.35 0 0 0 0 0.07 0.93
"372" "Tim Connolly" "C" 26 3 48 7 33 4 40 -0.19 5.26 -0.39 13.08 0 0.11 -0.01 0.27 0.08 0.83
"373" "Kris Beech" "C" 26 0.46 25 6 5 3 11 0 -0.04 0 -0.16 0 0 0 -0.01 0.12 0.44
"374" "Taylor Pyatt" "LW" 26 1.57 79 16 21 9 37 -2.54 5.16 -7.93 17.4 -0.03 0.07 -0.1 0.22 0.11 0.47
"375" "Branislav Mezei" "D" 27 0.85 57 2 2 -13 4 -3.01 2.05 -11.38 9.01 -0.05 0.04 -0.2 0.16 -0.23 0.07
"376" "David Tanabe" "D" 27 0.59 18 1 2 2 3 -0.03 -0.28 -0.51 3.84 0 -0.02 -0.03 0.21 0.11 0.17
"377" "Barret Jackman" "D" 26 2.2 78 2 14 -12 16 3.44 16.2 11.16 52.92 0.04 0.21 0.14 0.68 -0.15 0.21
"378" "Steve McCarthy" "D" 26 0.72 55 1 6 -23 7 -2.84 -1.96 -14.02 -10.47 -0.05 -0.04 -0.25 -0.19 -0.42 0.13
"379" "Martin Havlat" "LW" 26 6 35 10 17 4 27 24.22 18.06 90.04 65.94 0.69 0.52 2.57 1.88 0.11 0.77
"380" "Michael Ryan" "C" 27 0.48 46 4 4 -4 8 0.05 0.42 0.27 2.41 0 0.01 0.01 0.05 -0.09 0.17
"381" "Alexei Semenov" "D" 26 0.65 22 1 3 -8 4 4.84 1.85 37.77 17.38 0.22 0.08 1.72 0.79 -0.36 0.18
"382" "Alex Auld" "G" 26 0.6 32 0 0 0 0 -0.91 3.36 -2.32 10.77 -0.03 0.1 -0.07 0.34 0 0
"383" "Mike Commodore" "D" 28 1.3 65 3 11 -7 14 -1.1 -1.49 -4.98 -4.92 -0.02 -0.02 -0.08 -0.08 -0.11 0.22
"384" "Jordan Leopold" "D" 27 1.5 43 5 8 5 13 -2.06 6.46 -6.32 23.29 -0.05 0.15 -0.15 0.54 0.12 0.3
"385" "Matt Murley" "C" 28 0.03 3 0 1 1 1 -7.37 7.61 -16.64 17.98 -2.46 2.54 -5.55 5.99 0.33 0.33
"386" "Adam Hall" "RW" 27 0.52 46 2 4 -2 6 -0.11 1.38 -0.46 6.05 0 0.03 -0.01 0.13 -0.04 0.13
"387" "Doug Janik" "D" 27 0.48 61 1 3 -3 4 0.35 13.38 2.15 50.28 0.01 0.22 0.04 0.82 -0.05 0.07
"388" "Michael Zigomanis" NA NA NA 33 NA NA NA NA -1.95 4.67 -13.67 33.83 -0.06 0.14 -0.41 1.03 NA NA
"389" "Dan Jancevski" "D" 26 0.02 4 0 0 -1 0 -0.99 1.74 -7.96 9.69 -0.25 0.43 -1.99 2.42 -0.25 0
"390" "Niklas Hagman" "LW" 28 0.68 82 27 14 4 41 0.06 11.01 0.18 14.65 0 0.13 0 0.18 0.05 0.5
"391" "Frantisek Kaberle" "D" 34 2.2 80 0 22 -4 22 -0.5 7.8 -2.02 25 -0.01 0.1 -0.03 0.31 -0.05 0.28
"392" "Craig Anderson" "G" 26 0.52 17 0 1 0 1 -0.1 0.21 -0.46 1.4 -0.01 0.01 -0.03 0.08 0 0.06
"393" "Niclas Havelid" "D" 34 2.7 81 1 13 2 14 -0.96 -2.15 -1.87 -3.68 -0.01 -0.03 -0.02 -0.05 0.02 0.17
"394" "Kyle Wanvig" "RW" 26 0.06 7 1 0 -1 1 -1.71 7.22 -6.13 27.6 -0.24 1.03 -0.88 3.94 -0.14 0.14
"395" "Mike Comrie" "C" 27 3.38 76 21 28 -21 49 -4.56 5.55 -14.47 17.54 -0.06 0.07 -0.19 0.23 -0.28 0.64
"396" "Branko Radivojevic" "RW" 27 0.68 73 7 10 -14 17 1.36 -0.29 9.51 -3.3 0.02 0 0.13 -0.05 -0.19 0.23
"397" "Chris Kelly" "C" 27 1.26 75 11 19 3 30 1.2 3.68 4.85 24.3 0.02 0.05 0.06 0.32 0.04 0.4
"398" "Mathias Tjarnqvist" "LW" 28 0.48 78 4 7 -1 11 -0.08 8.38 -0.08 6.77 0 0.11 0 0.09 -0.01 0.14
"399" "Brian McGrattan" "RW" 26 0.55 38 0 3 0 3 1.4 3.32 4.37 10.71 0.04 0.09 0.12 0.28 0 0.08
"400" "Ryan Malone" "LW" 28 1.45 77 27 24 14 51 0 -0.07 -0.01 -0.75 0 0 0 -0.01 0.18 0.66
"401" "Derek MacKenzie" "C" 26 0.11 17 2 0 -2 2 0.04 -0.24 1 -1.76 0 -0.01 0.06 -0.1 -0.12 0.12
"402" "Ryan Miller" "G" 27 2.5 76 0 1 0 1 -1.6 9.76 -4.53 27.56 -0.02 0.13 -0.06 0.36 0 0.01
"403" "Michael Leighton" "G" 26 0.05 3 0 0 0 0 -0.74 -0.33 -14.58 3.35 -0.25 -0.11 -4.86 1.12 0 0
"404" "Martin Erat" "LW" 26 1.75 76 23 34 -3 57 -0.55 7.76 -0.56 7.89 -0.01 0.1 -0.01 0.1 -0.04 0.75
"405" "Henrik Zetterberg" "C" 27 2.7 75 43 49 30 92 0.09 1.16 0.47 10.11 0 0.02 0.01 0.13 0.4 1.23
"406" "Radim Vrbata" "RW" 26 1.23 76 27 29 6 56 -0.19 -0.22 -1.18 -0.97 0 0 -0.02 -0.01 0.08 0.74
"407" "Garnet Exelby" "D" 26 1.05 79 2 5 -21 7 12.57 15.54 34.2 46.16 0.16 0.2 0.43 0.58 -0.27 0.09
"408" "George Parros" "RW" 28 0.52 69 1 4 3 5 -0.03 1 -0.09 4.79 0 0.01 0 0.07 0.04 0.07
"409" "Radek Martinek" "D" 31 0.7 69 0 15 -9 15 -1.4 3.84 -6.52 14.58 -0.02 0.06 -0.09 0.21 -0.13 0.22
"410" "Jeff Finger" "D" 28 0.48 72 8 11 12 19 22.55 13.6 69.35 41.78 0.31 0.19 0.96 0.58 0.17 0.26
"411" "Douglas Murray" NA NA NA 66 NA NA NA NA -1.12 6.93 -3.23 23.72 -0.02 0.1 -0.05 0.36 NA NA
"412" "Darren Haydar" "RW" 28 0.16 16 1 7 4 8 9.84 4.03 29.04 8.92 0.62 0.25 1.81 0.56 0.25 0.5
"413" "Noah Clarke" "LW" 28 0.01 1 1 0 0 1 0.51 1.62 0.51 1.68 0.51 1.62 0.51 1.68 0 1
"414" "Jerred Smithson" "C" 28 0.48 81 7 9 -9 16 4.05 4.9 15.28 20.71 0.05 0.06 0.19 0.26 -0.11 0.2
"415" "Curtis Sanford" "G" 28 0.6 16 0 1 0 1 11.08 8.29 38.62 20.59 0.69 0.52 2.41 1.29 0 0.06
"416" "Ruslan Fedotenko" "LW" 28 2.9 67 16 17 -9 33 -4.56 7.2 -12.89 18.34 -0.07 0.11 -0.19 0.27 -0.13 0.49
"417" "Lawrence Nycholat" "D" 28 0.02 3 0 0 1 0 1.44 0.1 6.2 -0.32 0.48 0.03 2.07 -0.11 0.33 0
"418" "Jim Vandermeer" "D" 27 1.23 75 3 14 6 17 -3.65 10.69 -10.31 32.13 -0.05 0.14 -0.14 0.43 0.08 0.23
"419" "Sean Avery" "LW" 27 1.9 57 15 18 6 33 0.48 0.95 1.08 -1.1 0.01 0.02 0.02 -0.02 0.11 0.58
"420" "Eric Godard" "RW" 27 0.47 74 1 1 -8 2 0.27 3.48 1.48 12.72 0 0.05 0.02 0.17 -0.11 0.03
"421" "Mark Streit" "D" 30 0.6 81 13 49 -6 62 13.57 12.1 43.78 35.38 0.17 0.15 0.54 0.44 -0.07 0.77
"422" "Brian Pothier" "D" 30 2.5 38 5 9 5 14 9.05 15.33 25.42 42.1 0.24 0.4 0.67 1.11 0.13 0.37
"423" "Steve Reinprecht" "C" 31 2 81 16 30 -3 46 -1.6 16.73 -1.59 15.75 -0.02 0.21 -0.02 0.19 -0.04 0.57
"424" "Andy McDonald" "C" 30 3.33 78 18 34 -21 52 -4.11 0.91 -12.81 5.28 -0.05 0.01 -0.16 0.07 -0.27 0.67
"425" "Mathieu Darche" "LW" 31 0.46 73 7 15 -14 22 -0.35 -0.74 -3.78 -5.66 0 -0.01 -0.05 -0.08 -0.19 0.3
"426" "Mike Weaver" "D" 29 0.6 55 0 1 1 1 -1.36 11 -3.55 35.22 -0.02 0.2 -0.06 0.64 0.02 0.02
"427" "Rick DiPietro" "G" 26 4.5 63 0 6 0 6 0.04 -0.15 -1.33 -14.81 0 0 -0.02 -0.24 0 0.1
"428" "Dany Heatley" "RW" 26 5.5 71 41 41 33 82 -0.54 1.93 -2.36 5.58 -0.01 0.03 -0.03 0.08 0.46 1.15
"429" "Marian Gaborik" "RW" 25 6.5 77 42 41 17 83 -0.8 2.6 -2.39 15.53 -0.01 0.03 -0.03 0.2 0.22 1.08
"430" "Rostislav Klesla" "D" 25 1.45 82 6 12 7 18 -1.56 -1.45 -40.71 -48.71 -0.02 -0.02 -0.5 -0.59 0.09 0.22
"431" "Raffi Torres" "LW" 26 1.6 32 5 6 -4 11 -1.55 4.37 -5.99 18.06 -0.05 0.14 -0.19 0.56 -0.12 0.34
"432" "Scott Hartnell" "RW" 25 5.09 80 24 19 2 43 7.58 0.61 28.04 3.28 0.09 0.01 0.35 0.04 0.02 0.54
"433" "Ron Hainsey" "D" 26 0.9 78 8 24 -7 32 -0.1 3.74 -2.01 13.9 0 0.05 -0.03 0.18 -0.09 0.41
"434" "Marcel Hossa" "LW" 26 0.78 49 1 7 2 8 0 1.15 0 0.64 0 0.02 0 0.01 0.04 0.16
"435" "Brooks Orpik" "D" 27 1.07 78 1 10 11 11 -0.81 0.67 -3.87 -6.99 -0.01 0.01 -0.05 -0.09 0.14 0.14
"436" "Alex Frolov" NA NA NA 71 NA NA NA NA -7.66 7.51 -17.21 16.99 -0.11 0.11 -0.24 0.24 NA NA
"437" "Anton Volchenkov" "D" 25 2.1 67 1 14 14 15 0 -0.14 0 -10.92 0 0 0 -0.16 0.21 0.22
"438" "David Hale" "D" 26 0.59 58 0 2 0 2 0.62 -1.94 6.76 -11.13 0.01 -0.03 0.12 -0.19 0 0.03
"439" "Nathan Smith" "C" 25 0.08 13 0 0 0 0 0 0.26 0 1.65 0 0.02 0 0.13 0 0
"440" "Brad Boyes" "C" 25 1.6 82 43 22 1 65 0.37 3.4 0.19 12.5 0 0.04 0 0.15 0.01 0.79
"441" "Steve Ott" "LW" 25 0.8 73 11 11 2 22 17.76 9.04 55.69 28.1 0.24 0.12 0.76 0.38 0.03 0.3
"442" "Brian Sutherby" "C" 25 0.8 50 1 1 -4 2 5.2 4.47 20.89 20.23 0.1 0.09 0.42 0.4 -0.08 0.04
"443" "Justin Williams" "RW" 26 3.5 37 9 21 2 30 6.2 -2.13 24.52 -6.22 0.17 -0.06 0.66 -0.17 0.05 0.81
"444" "Niklas Kronwall" "D" 26 1.5 65 7 28 25 35 -0.92 7.43 -3.29 23.28 -0.01 0.11 -0.05 0.36 0.38 0.54
"445" "Jeff Taffe" "C" 26 0.29 45 5 7 2 12 -0.22 11.54 -0.22 10.58 0 0.26 0 0.24 0.04 0.27
"446" "Nick Schultz" "D" 25 1.85 81 2 13 9 15 0.21 11.57 0.14 37.39 0 0.14 0 0.46 0.11 0.19
"447" "Brad Winchester" "LW" 26 0.48 41 1 2 -9 3 0.02 -0.45 0.03 -3.65 0 -0.01 0 -0.09 -0.22 0.07
"448" "Andy Hilbert" "C" 26 0.65 70 8 8 2 16 7.2 3.16 22.77 15.99 0.1 0.05 0.33 0.23 0.03 0.23
"449" "Tomas Kopecky" "C" 25 0.48 77 5 7 2 12 -0.96 -1.05 -3.69 -2.89 -0.01 -0.01 -0.05 -0.04 0.03 0.16
"450" "Kurtis Foster" "D" 26 1.02 56 7 12 0 19 -0.6 -0.36 -0.84 3.58 -0.01 -0.01 -0.02 0.06 0 0.34
"451" "Matt Pettinger" "LW" 27 1 75 6 7 -11 13 0.29 5.57 0.02 4.91 0 0.07 0 0.07 -0.15 0.17
"452" "Ilya Bryzgalov" "G" 27 1.36 64 0 0 0 0 -3.17 1.05 -11.87 3.02 -0.05 0.02 -0.19 0.05 0 0
"453" "Jarret Stoll" "C" 25 2.2 81 14 22 -23 36 0.28 -0.41 6 -10.72 0 -0.01 0.07 -0.13 -0.28 0.44
"454" "Andreas Lilja" "D" 32 1 79 2 10 -2 12 -2.78 7.01 -7.33 20.85 -0.04 0.09 -0.09 0.26 -0.03 0.15
"455" "Antoine Vermette" "C" 25 1.07 81 24 29 3 53 -0.13 6.17 -3.09 32.07 0 0.08 -0.04 0.4 0.04 0.65
"456" "Dan Ellis" "G" 27 0.5 44 0 0 0 0 -4.4 3.91 -11.75 12.92 -0.1 0.09 -0.27 0.29 0 0
"457" "Paul Martin" "D" 26 3 73 5 27 20 32 2.34 3.3 10.74 17.85 0.03 0.05 0.15 0.24 0.27 0.44
"458" "Joel Lundqvist" "C" 25 0.64 55 3 11 -3 14 1.34 -2.95 9.38 -11.46 0.02 -0.05 0.17 -0.21 -0.05 0.25
"459" "Mikael Tellqvist" "G" 28 0.8 22 0 1 0 1 -5.83 7.41 -16.66 23.7 -0.27 0.34 -0.76 1.08 0 0.05
"460" "Ryan Bayda" "LW" 27 0.2 31 3 3 -2 6 -0.44 0.92 -2.37 2.97 -0.01 0.03 -0.08 0.1 -0.06 0.19
"461" "Kurt Sauer" "D" 26 0.72 54 1 5 17 6 -4.26 4.17 -12.49 13.93 -0.08 0.08 -0.23 0.26 0.31 0.11
"462" "Dominic Moore" "C" 27 0.7 68 5 12 -4 17 -0.65 6.95 -1.68 23.54 -0.01 0.1 -0.02 0.35 -0.06 0.25
"463" "Niclas Wallin" "D" 32 1.73 66 2 6 -18 8 0 0.03 0 0.06 0 0 0 0 -0.27 0.12
"464" "Olli Malmivaara" "D" 25 0.01 2 0 0 2 0 1.9 1.96 12.36 13.93 0.95 0.98 6.18 6.96 1 0
"465" "Lubomir Visnovsky" "D" 31 2.05 82 8 33 -18 41 -2.74 -3.44 -8.45 -7.57 -0.03 -0.04 -0.1 -0.09 -0.22 0.5
"466" "Michel Ouellet" "LW" 25 1.2 64 17 19 11 36 0.07 0.19 0.43 1.21 0 0 0.01 0.02 0.17 0.56
"467" "Petteri Nummelin" "D" 35 1.2 27 2 7 -2 9 19.41 12.15 67.52 41.95 0.72 0.45 2.5 1.55 -0.07 0.33
"468" "David Koci" "D" 26 0.33 18 0 0 -4 0 -0.8 -0.76 -2.9 -2.93 -0.04 -0.04 -0.16 -0.16 -0.22 0
"469" "Travis Moen" "LW" 25 0.9 77 3 5 -10 8 -1.42 -0.51 -1.42 -0.95 -0.02 -0.01 -0.02 -0.01 -0.13 0.1
"470" "Greg Zanon" "D" 27 0.7 78 0 5 -5 5 -1.75 12.56 -6.68 39.19 -0.02 0.16 -0.09 0.5 -0.06 0.06
"471" "John-Michael Liles" "D" 27 1.4 81 6 26 2 32 -3.78 -10.1 -17.51 -39.97 -0.05 -0.12 -0.22 -0.49 0.02 0.4
"472" "Craig Weller" "RW" 26 0.48 59 3 8 -7 11 2.51 -4.79 7.12 -23.05 0.04 -0.08 0.12 -0.39 -0.12 0.19
"473" "Darcy Hordichuk" "LW" 27 0.52 45 1 2 -1 3 -2.4 -1.52 -12.21 -4.34 -0.05 -0.03 -0.27 -0.1 -0.02 0.07
"474" "Ryan Caldwell" "D" 26 0.01 2 0 0 0 0 -1.36 -0.98 -6.31 -3.45 -0.68 -0.49 -3.15 -1.72 0 0
"475" "Henrik Lundqvist" "G" 25 4.25 72 0 0 0 0 -1.88 1.71 -5.39 3.71 -0.03 0.02 -0.07 0.05 0 0
"476" "Matthew Lombardi" "C" 25 1.55 82 14 22 -6 36 -0.86 1.43 -3.03 10.03 -0.01 0.02 -0.04 0.12 -0.07 0.44
"477" "Paul Gaustad" "C" 25 0.75 82 10 26 -4 36 -1.26 1.85 -2.74 1.75 -0.02 0.02 -0.03 0.02 -0.05 0.44
"478" "Antti Miettinen" "LW" 27 0.88 69 15 19 4 34 4 9.51 14.45 31.94 0.06 0.14 0.21 0.46 0.06 0.49
"479" "Darryl Bootland" "RW" 26 0.07 4 0 1 0 1 -0.24 0.14 -1.45 0.81 -0.06 0.03 -0.36 0.2 0 0.25
"480" "Micki Dupont" NA NA NA 2 NA NA NA NA -2.15 2.49 -7.63 10.83 -1.08 1.24 -3.82 5.41 NA NA
"481" "Simon Gamache" "C" 26 0.07 11 2 2 -1 4 3.41 -2.1 14.83 -6.39 0.31 -0.19 1.35 -0.58 -0.09 0.36
"482" "Colton Orr" "RW" 25 0.52 74 1 1 -13 2 -0.36 7.55 -0.44 8.52 0 0.1 -0.01 0.12 -0.18 0.03
"483" "Riley Cote" "LW" 25 0.48 70 1 3 2 4 0.13 1.66 0.81 15.55 0 0.02 0.01 0.22 0.03 0.06
"484" "Jason Williams" "C" 27 1.6 43 13 23 -2 36 1.06 0.13 4.89 3.83 0.02 0 0.11 0.09 -0.05 0.84
"485" "Ben Ondrus" "RW" 25 0.02 3 0 0 -1 0 -1.25 -0.23 1.61 12.62 -0.42 -0.08 0.54 4.21 -0.33 0
"486" "Jason Jaffray" "LW" 26 0.12 19 2 4 4 6 0.07 -0.81 0.25 -4.88 0 -0.04 0.01 -0.26 0.21 0.32
"487" "Steve Montador" "D" 28 0.8 73 8 15 1 23 -0.14 5.14 -4.3 16.02 0 0.07 -0.06 0.22 0.01 0.32
"488" "Wade Brookbank" "F" 30 0.27 32 1 1 4 2 -2.92 1.08 -12.02 3.43 -0.09 0.03 -0.38 0.11 0.12 0.06
"489" "Raitis Ivanans" "LW" 28 0.48 73 6 2 -10 8 0 -0.08 0 -0.19 0 0 0 0 -0.14 0.11
"490" "Ty Conklin" "G" 31 0.33 33 0 1 0 1 0 0.37 0 1.55 0 0.01 0 0.05 0 0.03
"491" "Duvie Westcott" "D" 30 0.93 23 1 3 -10 4 -0.35 1.61 -2.02 8.9 -0.02 0.07 -0.09 0.39 -0.43 0.17
"492" "Ilya Kovalchuk" "LW" 24 5.43 79 52 35 -12 87 -6.05 0.23 -17.99 -1.22 -0.08 0 -0.23 -0.02 -0.15 1.1
"493" "Jason Spezza" "C" 24 5 76 34 58 26 92 0.01 3.47 -1 12.25 0 0.05 -0.01 0.16 0.34 1.21
"494" "Stephen Weiss" "C" 24 1.8 74 13 29 14 42 -0.44 -0.34 -1.99 0.7 -0.01 0 -0.03 0.01 0.19 0.57
"495" "Mikko Koivu" "C" 24 2.7 57 11 31 13 42 -3.23 0.01 -8.79 0.29 -0.06 0 -0.15 0.01 0.23 0.74
"496" "Mike Komisarek" "D" 25 1.5 75 4 13 9 17 -0.3 -0.15 -1.02 5.16 0 0 -0.01 0.07 0.12 0.23
"497" "Pascal Leclaire" "G" 25 1.4 54 0 2 0 2 0.55 -0.62 6.36 -14.54 0.01 -0.01 0.12 -0.27 0 0.04
"498" "Tuomo Ruutu" "C" 24 2.25 77 10 22 4 32 14.62 8.58 62.15 33.19 0.19 0.11 0.81 0.43 0.05 0.42
"499" "Fredrik Sjostrom" "RW" 24 0.8 69 12 9 -2 21 -0.11 0.68 -0.1 0.2 0 0.01 0 0 -0.03 0.3
"500" "Dan Hamhuis" "D" 25 1.75 80 4 23 -4 27 -0.88 7.51 -2.71 12.16 -0.01 0.09 -0.03 0.15 -0.05 0.34
"501" "Ales Hemsky" "RW" 24 3.6 74 20 51 -9 71 1.88 -3.09 13.39 -10.97 0.03 -0.04 0.18 -0.15 -0.12 0.96
"502" "Chuck Kobasew" "RW" 25 1.2 73 22 17 6 39 -0.56 -0.59 1.38 2.12 -0.01 -0.01 0.02 0.03 0.08 0.53
"503" "R.J. Umberger" "C" 25 1.25 74 13 37 0 50 -0.74 6.82 -9.4 29.71 -0.01 0.09 -0.13 0.4 0 0.68
"504" "Carlo Colaiacovo" "D" 24 1.05 28 2 4 -4 6 2.3 4.58 5.37 19.11 0.08 0.16 0.19 0.68 -0.14 0.21
"505" "Shaone Morrisonn" "D" 25 0.9 76 1 9 4 10 -0.85 1.08 -2.27 1.96 -0.01 0.01 -0.03 0.03 0.05 0.13
"506" "Marcel Goc" "C" 24 0.8 51 5 3 -15 8 -3.9 9.81 -13 29.94 -0.08 0.19 -0.25 0.59 -0.29 0.16
"507" "Colby Armstrong" "RW" 25 1.2 72 13 22 4 35 -4.17 10.69 -10.66 28.15 -0.06 0.15 -0.15 0.39 0.06 0.49
"508" "Jiri Novotny" "C" 24 0.7 65 8 14 -10 22 -0.17 -2.91 -3.78 -15.74 0 -0.04 -0.06 -0.24 -0.15 0.34
"509" "Tim Gleason" "D" 24 1.18 80 3 16 5 19 7.46 7.09 22.37 22.22 0.09 0.09 0.28 0.28 0.06 0.24
"510" "Lukas Krajicek" "D" 24 1.1 39 2 9 -3 11 -2.74 5.47 -12.29 23.78 -0.07 0.14 -0.32 0.61 -0.08 0.28
"511" "Jeff Woywitka" "D" 24 0.21 27 2 6 2 8 2.79 1.12 17.72 4.6 0.1 0.04 0.66 0.17 0.07 0.3
"512" "David Steckel" NA NA NA 67 NA NA NA NA -0.48 0.03 -5.44 0.63 -0.01 0 -0.08 0.01 NA NA
"513" "Matthew Spiller" "D" 24 0.02 9 0 1 -2 1 -1.99 7.09 -8.17 24.27 -0.22 0.79 -0.91 2.7 -0.22 0.11
"514" "Derek Roy" "C" 24 3 78 32 49 13 81 -1.45 6.48 -3.7 19.65 -0.02 0.08 -0.05 0.25 0.17 1.04
"515" "Mark Popovic" "D" 25 0.54 33 0 2 -4 2 -0.72 -0.82 -3.62 -4.09 -0.02 -0.02 -0.11 -0.12 -0.12 0.06
"516" "Tim Jackman" "RW" 26 0.18 36 1 3 -3 4 5.53 2.59 18.91 9.45 0.15 0.07 0.53 0.26 -0.08 0.11
"517" "Fedor Tyutin" "D" 24 1.02 82 5 15 5 20 0.39 0.7 2.16 4.02 0 0.01 0.03 0.05 0.06 0.24
"518" "Mike Cammalleri" "C" 25 3.1 63 19 28 -16 47 -0.01 -0.31 0.11 -0.13 0 0 0 0 -0.25 0.75
"519" "Chris Thorburn" "RW" 24 0.48 73 5 13 -4 18 -0.18 -0.02 -1.36 -0.15 0 0 -0.02 0 -0.05 0.25
"520" "Noah Welch" "D" 25 0.55 4 0 0 1 0 0 0.21 0 0.62 0 0.05 0 0.16 0.25 0
"521" "Jason Pominville" "RW" 25 0.92 82 27 53 16 80 -3.62 1.1 -9.44 2.24 -0.04 0.01 -0.12 0.03 0.2 0.98
"522" "Jay McClement" "C" 24 0.7 81 9 13 -17 22 16.08 8.73 47.07 27.27 0.2 0.11 0.58 0.34 -0.21 0.27
"523" "Nathan Paetsch" "D" 24 0.7 59 2 7 3 9 -0.11 1.68 -0.14 1.45 0 0.03 0 0.02 0.05 0.15
"524" "Matt Keith" "RW" 24 0.01 3 0 0 -1 0 0.2 2.73 1.18 10.62 0.07 0.91 0.39 3.54 -0.33 0
"525" "Peter Budaj" "G" 25 0.7 35 0 1 0 1 -0.29 1.6 -0.3 1.63 -0.01 0.05 -0.01 0.05 0 0.03
"526" "Brendan Bell" "D" 24 0.06 2 0 0 -2 0 0.82 0.3 6.49 2.29 0.41 0.15 3.24 1.14 -1 0
"527" "Tomas Plekanec" "C" 25 1.4 81 29 40 15 69 0.15 -0.92 1.26 -4.14 0 -0.01 0.02 -0.05 0.19 0.85
"528" "Brandon Nolan" "LW" 24 0.04 6 0 1 -2 1 -0.3 2.11 -0.31 2.04 -0.05 0.35 -0.05 0.34 -0.33 0.17
"529" "Garth Murray" "C" 25 0.58 7 0 0 0 0 1.17 -0.56 5.56 -0.93 0.17 -0.08 0.79 -0.13 0 0
"530" "Aaron Johnson" "D" 24 0.48 30 0 2 2 2 -1.2 2.25 -4.19 8.61 -0.04 0.08 -0.14 0.29 0.07 0.07
"531" "Drew Fata" "D" 24 0.01 5 0 1 -1 1 -0.72 2.95 -3.32 9.95 -0.14 0.59 -0.66 1.99 -0.2 0.2
"532" "Stephane Veilleux" "LW" 26 0.6 77 11 7 -13 18 0.01 6.03 -0.64 17.85 0 0.08 -0.01 0.23 -0.17 0.23
"533" "Patrick Sharp" "C" 26 0.82 80 36 26 23 62 14.71 6.21 44.46 20.09 0.18 0.08 0.56 0.25 0.29 0.78
"534" "Jordin Tootoo" "RW" 24 0.7 63 11 7 -8 18 -1.54 -4.88 -4.38 -12.15 -0.02 -0.08 -0.07 -0.19 -0.13 0.29
"535" "Ray Emery" "G" 25 2.75 31 0 0 0 0 0.54 0.83 6.24 8.79 0.02 0.03 0.2 0.28 0 0
"536" "Christian Ehrhoff" "D" 25 0.9 77 1 21 9 22 -0.73 3.63 -5.18 9.96 -0.01 0.05 -0.07 0.13 0.12 0.29
"537" "Dimitri Patzold" NA NA NA 3 NA NA NA NA 7.43 3.24 27.28 11.69 2.48 1.08 9.09 3.9 NA NA
"538" "Drew MacIntyre" "G" 24 0.02 2 0 0 0 0 -1.32 6.28 -3.38 18.01 -0.66 3.14 -1.69 9 0 0
"539" "Christoph Schubert" "D" 25 0.85 82 8 16 7 24 -1.81 -0.22 -8.45 2.04 -0.02 0 -0.1 0.02 0.09 0.29
"540" "Kyle Wellwood" "C" 24 0.95 59 8 13 -12 21 -4.4 4.15 -11.99 12.37 -0.07 0.07 -0.2 0.21 -0.2 0.36
"541" "Colin Stuart" "LW" 25 0.1 18 3 2 2 5 -3.9 -0.24 -12.02 0.4 -0.22 -0.01 -0.67 0.02 0.11 0.28
"542" "Joel Perrault" "C" 24 0.3 49 7 10 -11 17 -2.64 8.79 -7.53 34.27 -0.05 0.18 -0.15 0.7 -0.22 0.35
"543" "Tomas Plihal" "C" 24 0.35 22 2 1 4 3 0.07 5.59 0.21 34.45 0 0.25 0.01 1.57 0.18 0.14
"544" "Cody McCormick" "RW" 24 0.38 40 2 2 5 4 0 0 0 0 0 0 0 0 0.12 0.1
"545" "Kevin Bieksa" "D" 26 0.55 34 2 10 -11 12 7.8 0.95 21.15 3.04 0.23 0.03 0.62 0.09 -0.32 0.35
"546" "Mike Smith" "G" 25 0.95 33 0 1 0 1 0.7 0.42 3.31 3.33 0.02 0.01 0.1 0.1 0 0.03
"547" "Maxim Kondratiev" "D" 24 0.1 4 0 0 -2 0 -1.09 0.17 -22.76 -13.04 -0.27 0.04 -5.69 -3.26 -0.5 0
"548" "Dennis Seidenberg" "D" 26 0.85 47 0 15 6 15 -2.06 0.72 -15.32 7.39 -0.04 0.02 -0.33 0.16 0.13 0.32
"549" "Ryane Clowe" "LW" 25 0.6 15 3 5 -1 8 0.32 10.96 0.17 36.48 0.02 0.73 0.01 2.43 -0.07 0.53
"550" "Marek Zidlicky" "D" 30 3.2 79 5 38 -5 43 -0.89 -2.12 -3.59 -14.04 -0.01 -0.03 -0.05 -0.18 -0.06 0.54
"551" "Andrew Alberts" "D" 26 1.1 35 0 2 4 2 -0.34 4.46 -0.5 5.92 -0.01 0.13 -0.01 0.17 0.11 0.06
